animal_id,created,note,session_id,is_deleted,is_alert
2398,635609002879170000,"New EID: 964001009986912",10,0,0
2398,635609003230510000,"Previous Tag: 12057B",10,0,0
2398,635609003232540000,"New Tag: OR0257",10,0,0
2398,635609003877740000,Kburton,10,0,0
2559,635609004173070000,"New EID: 964001009986911",10,0,0
2559,635609004374480000,"Previous Tag: 12053A",10,0,0
2559,635609004376270000,"New Tag: 14082",10,0,0
2559,635609004681210000,"Previous Tag: 14082",10,0,0
2559,635609004683860000,"New Tag: OR0258",10,0,0
2557,635609005418550000,"New EID: 964001009986910",10,0,0
2557,635609005570630000,"Previous Tag: 12015A",10,0,0
2557,635609005572730000,"New Tag: OR0259",10,0,0
2557,635609005898950000,"andrew 2",10,0,0
2557,635609700900000000,"New EID: 964001009986910",11,0,0
2557,635609700910000000,"Previous Tag: 12015A",11,0,0
2557,635609700920000000,"New Tag: OR0259",11,0,0
2557,635609700930000000,"andrew 2",11,0,0
2559,635609700970000000,"New EID: 964001009986911",11,0,0
2559,635609700980000000,"Previous Tag: 12053A",11,0,0
2559,635609700990000000,"New Tag: 14082",11,0,0
2559,635609701000000000,"Previous Tag: 14082",11,0,0
2559,635609701010000000,"New Tag: OR0258",11,0,0
2398,635609701040000000,"New EID: 964001009986912",11,0,0
2398,635609701050000000,"Previous Tag: 12057B",11,0,0
2398,635609701060000000,"New Tag: OR0257",11,0,0
2398,635609701070000000,Kburton,11,0,0
2265,635609701110000000,"New EID: 964001009986872",11,0,0
2265,635609701120000000,"Previous Tag: 09010B",11,0,0
2265,635609701130000000,"New Tag: OR0255",11,0,0
2265,635609701140000000,Ike,11,0,0
2264,635609701180000000,"New EID: 964001009986873",11,0,0
2264,635609701190000000,"Previous Tag: 09010A",11,0,0
2264,635609701200000000,"New Tag: OR0253",11,0,0
2264,635609701210000000,Mike,11,0,0
2439,635609701250000000,"New EID: 964001009986821",11,0,0
2439,635609701260000000,"Previous Tag: 12081C",11,0,0
2439,635609701270000000,"New Tag: OR0252",11,0,0
2219,635609701320000000,"New EID: 964001009986796",11,0,0
2219,635609701330000000,"Previous Tag: 10002B",11,0,0
2219,635609701340000000,"New Tag: OR0251",11,0,0
2238,635609701390000000,"New EID: 964001009986790",11,0,0
2238,635609701400000000,"Previous Tag: 10016B",11,0,0
2238,635609701410000000,"New Tag: OR0250",11,0,0
2238,635609701420000000,Smartie,11,0,0
2243,635609701460000000,"New EID: 964001009986791",11,0,0
2243,635609701470000000,"Previous Tag: 10019A",11,0,0
2243,635609701480000000,"New Tag: OR0249",11,0,0
2326,635609701530000000,"New EID: 964001009986792",11,0,0
2326,635609701540000000,"Previous Tag: 12006C",11,0,0
2326,635609701550000000,"New Tag: OR0248",11,0,0
2326,635609701560000000,Fizzie,11,0,0
2395,635609709580000000,"New EID: 964001009986890",11,0,0
2395,635609709590000000,"Previous Tag: 12056B",11,0,0
2395,635609709600000000,"New Tag: 14080",11,0,0
2478,635609709650000000,"New EID: 964001009986895",11,0,0
2478,635609709660000000,"Previous Tag: 12117C",11,0,0
2478,635609709670000000,"New Tag: 14079",11,0,0
2313,635609709720000000,"New EID: 964001009986860",11,0,0
2313,635609709730000000,"Previous Tag: 11046B",11,0,0
2313,635609709740000000,"New Tag: 14077",11,0,0
2388,635609709790000000,"New EID: 964001009986861",11,0,0
2388,635609709800000000,"Previous Tag: 12050A",11,0,0
2388,635609709810000000,"New Tag: 14076",11,0,0
2257,635609709860000000,"New EID: 964001009986862",11,0,0
2257,635609709870000000,"Previous Tag: 09005A",11,0,0
2257,635609709880000000,"New Tag: 14075",11,0,0
2297,635609709930000000,"New EID: 964001009986863",11,0,0
2297,635609709940000000,"Previous Tag: 11027A",11,0,0
2297,635609709950000000,"New Tag: 14074",11,0,0
2459,635609710000000000,"New EID: 964001009986866",11,0,0
2459,635609710010000000,"Previous Tag: 12100B",11,0,0
2459,635609710020000000,"New Tag: 14073",11,0,0
2273,635609710070000000,"New EID: 964001009986864",11,0,0
2273,635609710080000000,"Previous Tag: 09022A",11,0,0
2273,635609710090000000,"New Tag: 14072",11,0,0
2235,635609710140000000,"New EID: 964001009986865",11,0,0
2235,635609710150000000,"Previous Tag: 10011B",11,0,0
2235,635609710160000000,"New Tag: 14071",11,0,0
2335,635609710210000000,"New EID: 964001009986868",11,0,0
2335,635609710220000000,"Previous Tag: 12013B",11,0,0
2335,635609710230000000,"New Tag: 14070",11,0,0
2470,635609710280000000,"New EID: 964001009986867",11,0,0
2470,635609710290000000,"Previous Tag: 12112B",11,0,0
2470,635609710300000000,"New Tag: 14069",11,0,0
2310,635609710350000000,"New EID: 964001009986870",11,0,0
2310,635609710360000000,"Previous Tag: 11044B",11,0,0
2310,635609710370000000,"New Tag: 14068",11,0,0
2469,635609710420000000,"New EID: 964001009986869",11,0,0
2469,635609710430000000,"Previous Tag: 12111S",11,0,0
2469,635609710440000000,"New Tag: 14067",11,0,0
2469,635609710450000000,Julie,11,0,0
2469,635609710460000000,Julie,11,0,0
2403,635609710490000000,"New EID: 964001009986874",11,0,0
2403,635609710500000000,"Previous Tag: 12061A",11,0,0
2403,635609710510000000,"New Tag: 14066",11,0,0
2407,635609710560000000,"New EID: 964001009986875",11,0,0
2407,635609710570000000,"Previous Tag: 12064A",11,0,0
2407,635609710580000000,"New Tag: 14065",11,0,0
2336,635609710630000000,"New EID: 964001009986851",11,0,0
2336,635609710640000000,"Previous Tag: 12013C",11,0,0
2336,635609710650000000,"New Tag: 14064",11,0,0
2336,635609710660000000,"Model baby",11,0,0
2341,635609710700000000,"New EID: 964001009986852",11,0,0
2341,635609710710000000,"Previous Tag: 12018C",11,0,0
2341,635609710720000000,"New Tag: 14063",11,0,0
2341,635609710730000000,"Miss pixie",11,0,0
2303,635609710770000000,"New EID: 964001009986853",11,0,0
2303,635609710780000000,"Previous Tag: 11034A",11,0,0
2303,635609710790000000,"New Tag: 14062",11,0,0
2481,635609710840000000,"New EID: 964001009986848",11,0,0
2481,635609710850000000,"Previous Tag: 12119A",11,0,0
2481,635609710860000000,"New Tag: 14061",11,0,0
2563,635609710910000000,"New EID: 964001009986849",11,0,0
2563,635609710920000000,"Previous Tag: 12063B",11,0,0
2563,635609710930000000,"New Tag: 14060",11,0,0
2406,635609710980000000,"New EID: 964001009986854",11,0,0
2406,635609710990000000,"Previous Tag: 12062B",11,0,0
2406,635609711000000000,"New Tag: 14059",11,0,0
2262,635609711050000000,"New EID: 964001009986850",11,0,0
2262,635609711060000000,"Previous Tag: 09009B",11,0,0
2262,635609711070000000,"New Tag: 14058",11,0,0
2337,635609711120000000,"New EID: 964001009986633",11,0,0
2337,635609711130000000,"Previous Tag: 12016S",11,0,0
2337,635609711140000000,"New Tag: 14057",11,0,0
2462,635609711200000000,"New EID: 964001009986847",11,0,0
2462,635609711210000000,"Previous Tag: 12103B",11,0,0
2462,635609711220000000,"New Tag: 14056",11,0,0
2561,635609711270000000,"New EID: 964001009986846",11,0,0
2561,635609711280000000,"Previous Tag: 12053B",11,0,0
2561,635609711290000000,"New Tag: 14055",11,0,0
2443,635609711340000000,"New EID: 964001009986842",11,0,0
2443,635609711350000000,"Previous Tag: 12085B",11,0,0
2443,635609711360000000,"New Tag: 14054",11,0,0
2344,635609711410000000,"New EID: 964001009986855",11,0,0
2344,635609711420000000,"Previous Tag: 12020A",11,0,0
2344,635609711430000000,"New Tag: 14053",11,0,0
2393,635609711480000000,"New EID: 964001009986837",11,0,0
2393,635609711490000000,"Previous Tag: 12055A",11,0,0
2393,635609711500000000,"New Tag: 14052",11,0,0
2426,635609711550000000,"New EID: 964001009986838",11,0,0
2426,635609711560000000,"Previous Tag: 12075S",11,0,0
2426,635609711570000000,"New Tag: 14051",11,0,0
2380,635609711620000000,"New EID: 964001009986839",11,0,0
2380,635609711630000000,"Previous Tag: 12046A",11,0,0
2380,635609711640000000,"New Tag: 14050",11,0,0
2438,635609711690000000,"New EID: 964001009986840",11,0,0
2438,635609711700000000,"Previous Tag: 12081A",11,0,0
2438,635609711710000000,"New Tag: 14048",11,0,0
2410,635609711760000000,"New EID: 964001009986843",11,0,0
2410,635609711770000000,"Previous Tag: 12065B",11,0,0
2410,635609711780000000,"New Tag: 14047",11,0,0
2331,635609711830000000,"New EID: 964001009986844",11,0,0
2331,635609711840000000,"Previous Tag: 12011B",11,0,0
2331,635609711850000000,"New Tag: 14046",11,0,0
2382,635609711970000000,"New EID: 964001009986845",11,0,0
2382,635609711980000000,"Previous Tag: 12047A",11,0,0
2382,635609711990000000,"New Tag: 14044",11,0,0
2308,635609712040000000,"New EID: 964001009986816",11,0,0
2308,635609712050000000,"Previous Tag: 11042B",11,0,0
2308,635609712060000000,"New Tag: 14043",11,0,0
2556,635609712110000000,"New EID: 964001009986818",11,0,0
2556,635609712120000000,"Previous Tag: 09021A",11,0,0
2556,635609712130000000,"New Tag: 14042",11,0,0
2268,635609712180000000,"New EID: 964001009986820",11,0,0
2268,635609712190000000,"Previous Tag: 09015A",11,0,0
2268,635609712200000000,"New Tag: 14041",11,0,0
2445,635609712320000000,"New EID: 964001009986822",11,0,0
2445,635609712330000000,"Previous Tag: 12087B",11,0,0
2445,635609712340000000,"New Tag: 14039",11,0,0
2422,635609712390000000,"New EID: 964001009986823",11,0,0
2422,635609712400000000,"Previous Tag: 12073A",11,0,0
2422,635609712410000000,"New Tag: 14038",11,0,0
2422,635609712420000000,"milky way",11,0,0
2381,635609712460000000,"New EID: 964001009986834",11,0,0
2381,635609712470000000,"Previous Tag: 12046B",11,0,0
2381,635609712480000000,"New Tag: 14037",11,0,0
2381,635609712490000000,"She was tagged a boy",11,0,0
2295,635609712530000000,"New EID: 964001009986824",11,0,0
2295,635609712540000000,"Previous Tag: 11025A",11,0,0
2295,635609712550000000,"New Tag: 14036",11,0,0
2355,635609712600000000,"New EID: 964001009986629",11,0,0
2355,635609712610000000,"EID should be reassigned",11,0,0
2355,635609712620000000,"Previous Tag: 12026B",11,0,0
2355,635609712630000000,"New Tag: 14035",11,0,0
2332,635609712680000000,"New EID: 964001009986833",11,0,0
2332,635609712690000000,"Previous Tag: 12012B",11,0,0
2332,635609712700000000,"New Tag: 14034",11,0,0
2465,635609712750000000,"New EID: 964001009986832",11,0,0
2465,635609712760000000,"Previous Tag: 12105B",11,0,0
2465,635609712770000000,"New Tag: 14033",11,0,0
2281,635609712820000000,"New EID: 964001009986831",11,0,0
2281,635609712830000000,"Previous Tag: 09026A",11,0,0
2281,635609712840000000,"New Tag: 14032",11,0,0
2361,635609712890000000,"New EID: 964001009986835",11,0,0
2361,635609712900000000,"Previous Tag: 12031A",11,0,0
2361,635609712910000000,"New Tag: 14031",11,0,0
2286,635609712960000000,"New EID: 964001009986830",11,0,0
2286,635609712970000000,"Previous Tag: 11012A",11,0,0
2286,635609712980000000,"New Tag: 14030",11,0,0
2447,635609713030000000,"New EID: 964001009986829",11,0,0
2447,635609713040000000,"Previous Tag: 12090C",11,0,0
2447,635609713050000000,"New Tag: 14029",11,0,0
2305,635609713100000000,"New EID: 964001009986635",11,0,0
2305,635609713110000000,"Previous Tag: 11041C",11,0,0
2305,635609713120000000,"New Tag: 14028",11,0,0
2254,635609713180000000,"New EID: 964001009986825",11,0,0
2254,635609713190000000,"Previous Tag: 09004A",11,0,0
2254,635609713200000000,"New Tag: 14027",11,0,0
2234,635609713250000000,"New EID: 964001009986828",11,0,0
2234,635609713260000000,"Previous Tag: 10010S",11,0,0
2234,635609713270000000,"New Tag: 14026",11,0,0
2292,635609713320000000,"New EID: 964001009986827",11,0,0
2292,635609713330000000,"Previous Tag: 11023A",11,0,0
2292,635609713340000000,"New Tag: 14025",11,0,0
2409,635609713390000000,"New EID: 964001009986826",11,0,0
2409,635609713400000000,"Previous Tag: 12065A",11,0,0
2409,635609713410000000,"New Tag: 14024",11,0,0
2322,635609713460000000,"New EID: 964001009986805",11,0,0
2322,635609713470000000,"Previous Tag: 12005A",11,0,0
2322,635609713480000000,"New Tag: 14023",11,0,0
2474,635609713530000000,"New EID: 964001009986804",11,0,0
2474,635609713540000000,"Previous Tag: 12116A",11,0,0
2474,635609713550000000,"New Tag: 14022",11,0,0
2468,635609713600000000,"New EID: 964001009986803",11,0,0
2468,635609713610000000,"Previous Tag: 12109S",11,0,0
2468,635609713620000000,"New Tag: 14021",11,0,0
2377,635609713670000000,"New EID: 964001009986802",11,0,0
2377,635609713680000000,"Previous Tag: 12041B",11,0,0
2377,635609713690000000,"New Tag: 14020",11,0,0
2435,635609713740000000,"New EID: 964001009986801",11,0,0
2435,635609713750000000,"Previous Tag: 12080A",11,0,0
2435,635609713760000000,"New Tag: 14019",11,0,0
2365,635609713810000000,"New EID: 964001009986799",11,0,0
2365,635609713820000000,"Previous Tag: 12036B",11,0,0
2365,635609713830000000,"New Tag: 14018",11,0,0
2562,635609713880000000,"New EID: 964001009986800",11,0,0
2562,635609713890000000,"Previous Tag: 12063A",11,0,0
2562,635609713900000000,"New Tag: 14017",11,0,0
2282,635609713950000000,"New EID: 964001009986798",11,0,0
2282,635609713960000000,"Previous Tag: 09026B",11,0,0
2282,635609713970000000,"New Tag: 14016",11,0,0
2373,635609714020000000,"New EID: 964001009986797",11,0,0
2373,635609714030000000,"Previous Tag: 12040A",11,0,0
2373,635609714040000000,"New Tag: 14015",11,0,0
2224,635609714090000000,"New EID: 964001009986815",11,0,0
2224,635609714100000000,"Previous Tag: 10005B",11,0,0
2224,635609714110000000,"New Tag: 14014",11,0,0
2304,635609714160000000,"New EID: 964001009986813",11,0,0
2304,635609714170000000,"Previous Tag: 11034B",11,0,0
2304,635609714180000000,"New Tag: 14013",11,0,0
2328,635609714230000000,"New EID: 964001009986812",11,0,0
2328,635609714240000000,"Previous Tag: 12008B",11,0,0
2328,635609714250000000,"New Tag: 14012",11,0,0
2383,635609714300000000,"New EID: 964001009986811",11,0,0
2383,635609714310000000,"Previous Tag: 12047B",11,0,0
2383,635609714320000000,"New Tag: 14011",11,0,0
2476,635609714370000000,"New EID: 964001009986810",11,0,0
2476,635609714380000000,"Previous Tag: 12117A",11,0,0
2476,635609714390000000,"New Tag: 14010",11,0,0
2456,635609714440000000,"New EID: 964001009986809",11,0,0
2456,635609714450000000,"Previous Tag: 12099B",11,0,0
2456,635609714460000000,"New Tag: 14009",11,0,0
2401,635609714510000000,"New EID: 964001009986808",11,0,0
2401,635609714520000000,"Previous Tag: 12060S",11,0,0
2401,635609714530000000,"New Tag: 14008",11,0,0
2358,635609714580000000,"New EID: 964001009986807",11,0,0
2358,635609714590000000,"Previous Tag: 12029C",11,0,0
2358,635609714600000000,"New Tag: 14007",11,0,0
2397,635609714650000000,"New EID: 964001009986806",11,0,0
2397,635609714660000000,"Previous Tag: 12057A",11,0,0
2397,635609714670000000,"New Tag: 14006",11,0,0
2460,635609714720000000,"New EID: 964001009986786",11,0,0
2460,635609714730000000,"Previous Tag: 12101A",11,0,0
2460,635609714740000000,"New Tag: 14005",11,0,0
2414,635609714790000000,"New EID: 964001009986787",11,0,0
2414,635609714800000000,"Previous Tag: 12068A",11,0,0
2414,635609714810000000,"New Tag: 14004",11,0,0
2325,635609714860000000,"New EID: 964001009986788",11,0,0
2325,635609714870000000,"Previous Tag: 12006B",11,0,0
2325,635609714880000000,"New Tag: 14003",11,0,0
2267,635609714930000000,"New EID: 964001009986789",11,0,0
2267,635609714940000000,"Previous Tag: 09014A",11,0,0
2267,635609714950000000,"New Tag: 14002",11,0,0
2267,635609714960000000,"Big girl",11,0,0
2558,635609715000000000,"New EID: 964001009986793",11,0,0
2558,635609715010000000,"Previous Tag: 12015B",11,0,0
2558,635609715020000000,"New Tag: 14001",11,0,0
2101,635609715070000000,"New EID: 964001009986707",11,0,0
2101,635609715080000000,"Previous Tag: 213088",11,0,0
2101,635609715090000000,"New Tag: 13088",11,0,0
2100,635609715140000000,"New EID: 964001009986771",11,0,0
2096,635609715210000000,"New EID: 964001009986708",11,0,0
2096,635609715220000000,"Previous Tag: 213084",11,0,0
2096,635609715230000000,"New Tag: 13084",11,0,0
2094,635609715280000000,"New EID: 964001009986923",11,0,0
2201,635609715410000000,"New EID: 964001009986683",11,0,0
2201,635609715420000000,"Pocket baby",11,0,0
2201,635609715430000000,"Previous Tag: 213080",11,0,0
2201,635609715440000000,"New Tag: 13080",11,0,0
2024,635609715480000000,"New EID: 964001009986858",11,0,0
2066,635609715550000000,"New EID: 964001009986914",11,0,0
2007,635609715620000000,"New EID: 964001009986948",11,0,0
2007,635609715630000000,"Previous Tag: 213077",11,0,0
2007,635609715640000000,"New Tag: 13077",11,0,0
2033,635609715690000000,"New EID: 964001009986951",11,0,0
2544,635609715760000000,"New EID: 964001009986688",11,0,0
2064,635609715830000000,"New EID: 964001009986888",11,0,0
2082,635609715900000000,"New EID: 964001009986927",11,0,0
2074,635609715970000000,"New EID: 964001009986881",11,0,0
2075,635609716040000000,"New EID: 964001009986714",11,0,0
2075,635609716050000000,"Previous Tag: 213069",11,0,0
2075,635609716060000000,"New Tag: 13069",11,0,0
2175,635609716170000000,"New EID: 964001009986778",11,0,0
2175,635609716180000000,"Previous Tag: 213067",11,0,0
2175,635609716190000000,"New Tag: 13067",11,0,0
2009,635609716300000000,"New EID: 964001009986686",11,0,0
2067,635609716370000000,"New EID: 964001009986689",11,0,0
2128,635609716440000000,"New EID: 964001009986713",11,0,0
2012,635609716570000000,"New EID: 964001009986894",11,0,0
2012,635609716580000000,"Previous Tag: 213056",11,0,0
2012,635609716590000000,"New Tag: 13056",11,0,0
2011,635609716640000000,"New EID: 964001009986621",11,0,0
2011,635609716650000000,Mazzie,11,0,0
2042,635609716710000000,"New EID: 964001009986760",11,0,0
2205,635609716780000000,"New EID: 964001009986773",11,0,0
2068,635609716850000000,"New EID: 964001009986774",11,0,0
2159,635609716920000000,"New EID: 964001009986885",11,0,0
1983,635609716990000000,"New EID: 964001009986919",11,0,0
2053,635609717060000000,"New EID: 964001009986678",11,0,0
2053,635609717070000000,"Previous Tag: 213047",11,0,0
2053,635609717080000000,"New Tag: 13047",11,0,0
2092,635609717130000000,"New EID: 964001009986691",11,0,0
2092,635609717140000000,"Previous Tag: 213046",11,0,0
2092,635609717150000000,"New Tag: 13046",11,0,0
2179,635609717200000000,"New EID: 964001009986884",11,0,0
2204,635609717270000000,"New EID: 964001009986930",11,0,0
2149,635609717400000000,"New EID: 964001009986920",11,0,0
2214,635609717470000000,"New EID: 964001009986692",11,0,0
2056,635609717540000000,"New EID: 964001009986893",11,0,0
2113,635609717610000000,"New EID: 964001009986777",11,0,0
2071,635609717680000000,"New EID: 964001009986946",11,0,0
2104,635609717750000000,"New EID: 964001009986922",11,0,0
2104,635609717760000000,"Previous Tag: 213034",11,0,0
2104,635609717770000000,"New Tag: 13034",11,0,0
2543,635609717880000000,"New EID: 964001009986759",11,0,0
2189,635609718020000000,"New EID: 964001009986772",11,0,0
2098,635609718090000000,"New EID: 964001009986877",11,0,0
2198,635609718160000000,"New EID: 964001009986928",11,0,0
2026,635609718300000000,"New EID: 964001009986879",11,0,0
2026,635609718310000000,"Previous Tag: 213026",11,0,0
2026,635609718320000000,"New Tag: 13026",11,0,0
2078,635609718370000000,"New EID: 964001009986925",11,0,0
2078,635609718380000000,"Previous Tag: 213025",11,0,0
2078,635609718390000000,"New Tag: 13025",11,0,0
2188,635609718440000000,"New EID: 964001009986933",11,0,0
2188,635609718450000000,"Previous Tag: 213024",11,0,0
2188,635609718460000000,"New Tag: 13024",11,0,0
2187,635609718510000000,"New EID: 964001009986924",11,0,0
2017,635609718580000000,"New EID: 964001009986936",11,0,0
2017,635609718590000000,"Previous Tag: 213022",11,0,0
2017,635609718600000000,"New Tag: 13022",11,0,0
2016,635609718650000000,"New EID: 964001009986935",11,0,0
2161,635609718720000000,"New EID: 964001009986916",11,0,0
2161,635609718730000000,"Previous EID: 964001009986916",11,0,0
2161,635609718740000000,"New EID: 964001009986953",11,0,0
2199,635609718850000000,"New EID: 964001009986857",11,0,0
2106,635609718920000000,"New EID: 964001009986944",11,0,0
2106,635609718930000000,"Previous Tag: 213012",11,0,0
2106,635609718940000000,"New Tag: 13012",11,0,0
2105,635609718990000000,"New EID: 964001009986703",11,0,0
2093,635609719060000000,"New EID: 964001009986882",11,0,0
2047,635609719200000000,"New EID: 964001009986954",11,0,0
2172,635609719270000000,"New EID: 964001009986926",11,0,0
2172,635609719280000000,"Previous Tag: 213005",11,0,0
2172,635609719290000000,"New Tag: 13005",11,0,0
2022,635609719340000000,"New EID: 964001009986917",11,0,0
2541,635609719470000000,"New EID: 964001009986723",11,0,0
2541,635609719480000000,"Previous Tag: 012123",11,0,0
2541,635609719490000000,"New Tag: 12123",11,0,0
2542,635609719700000000,"New EID: 964001009986672",11,0,0
2542,635609719710000000,"Previous Tag: 012121",11,0,0
2542,635609719720000000,"New Tag: 12121",11,0,0
2539,635609719880000000,"New EID: 964001009986654",11,0,0
2539,635609719890000000,"Previous Tag: 012119",11,0,0
2539,635609719900000000,"New Tag: 12119",11,0,0
2538,635609720060000000,"New EID: 964001009986921",11,0,0
2538,635609720070000000,"Previous Tag: 012118",11,0,0
2538,635609720080000000,"New Tag: 12118",11,0,0
2537,635609720180000000,"New EID: 964001009986886",11,0,0
2537,635609720190000000,"Previous Tag: 012117",11,0,0
2537,635609720200000000,"New Tag: 12117",11,0,0
1934,635609720300000000,"New EID: 964001009986643",11,0,0
1934,635609720310000000,"Previous Tag: 012116",11,0,0
1934,635609720320000000,"New Tag: 12116",11,0,0
2536,635609720480000000,"New EID: 964001009986732",11,0,0
2536,635609720490000000,"Previous Tag: 012115",11,0,0
2536,635609720500000000,"New Tag: 12115",11,0,0
2535,635609720540000000,"New EID: 964001009986766",11,0,0
2535,635609720550000000,"Previous Tag: 012114",11,0,0
2535,635609720560000000,"New Tag: 12114",11,0,0
2534,635609720660000000,"New EID: 964001009986664",11,0,0
2534,635609720670000000,"Previous Tag: 012112",11,0,0
2534,635609720680000000,"New Tag: 12112",11,0,0
1907,635609720720000000,"New EID: 964001009986675",11,0,0
1907,635609720730000000,"Previous Tag: 012111",11,0,0
1907,635609720740000000,"New Tag: 12111",11,0,0
2533,635609720780000000,"New EID: 964001009986684",11,0,0
2533,635609720790000000,"Previous Tag: 012109",11,0,0
2533,635609720800000000,"New Tag: 12109",11,0,0
2532,635609720900000000,"New EID: 964001009986659",11,0,0
2532,635609720910000000,"Previous Tag: 012107",11,0,0
2532,635609720920000000,"New Tag: 12107",11,0,0
2531,635609721020000000,"New EID: 964001009986943",11,0,0
2530,635609721140000000,"New EID: 964001009986749",11,0,0
2530,635609721150000000,"Previous Tag: 012105",11,0,0
2530,635609721160000000,"New Tag: 12105",11,0,0
2529,635609721200000000,"New EID: 964001009986701",11,0,0
2529,635609721210000000,"Right ear tagged wild child",11,0,0
2529,635609721220000000,"Previous Tag: 012104",11,0,0
2529,635609721230000000,"New Tag: 12104",11,0,0
2528,635609721320000000,"New EID: 964001009986782",11,0,0
2528,635609721330000000,"Previous Tag: 012103",11,0,0
2528,635609721340000000,"New Tag: 12103",11,0,0
2528,635609721350000000,Oprah,11,0,0
1939,635609721440000000,"New EID: 964001009986743",11,0,0
1939,635609721450000000,"Previous Tag: 012101",11,0,0
1939,635609721460000000,"New Tag: 12101",11,0,0
2527,635609721560000000,"New EID: 964001009986715",11,0,0
2527,635609721570000000,"Previous Tag: 012100",11,0,0
2527,635609721580000000,"New Tag: 12100",11,0,0
2526,635609721680000000,"New EID: 964001009986939",11,0,0
2526,635609721690000000,"Previous Tag: 012099",11,0,0
2526,635609721700000000,"New Tag: 12099",11,0,0
2526,635609721710000000,Oreo,11,0,0
2525,635609721800000000,"New EID: 964001009986942",11,0,0
2525,635609721810000000,"Previous Tag: 012097",11,0,0
2525,635609721820000000,"New Tag: 12097",11,0,0
2525,635609721830000000,Michele,11,0,0
2524,635609721980000000,"New EID: 964001009986658",11,0,0
2524,635609721990000000,"Previous Tag: 012095",11,0,0
2524,635609722000000000,"New Tag: 12095",11,0,0
2523,635609722040000000,"New EID: 964001009986779",11,0,0
2523,635609722050000000,"Previous Tag: 012093",11,0,0
2523,635609722060000000,"New Tag: 12093",11,0,0
1945,635609722220000000,"New EID: 964001009986661",11,0,0
1945,635609722230000000,"Previous Tag: 012092",11,0,0
1945,635609722240000000,"New Tag: 12092",11,0,0
1902,635609722340000000,"New EID: 964001009986728",11,0,0
1902,635609722350000000,"Previous Tag: 012091",11,0,0
1902,635609722360000000,"New Tag: 12091",11,0,0
2522,635609722520000000,"New EID: 964001009986780",11,0,0
2522,635609722530000000,"Previous Tag: 012090",11,0,0
2522,635609722540000000,"New Tag: 12090",11,0,0
2521,635609722630000000,"New EID: 964001009986698",11,0,0
2521,635609722640000000,"Previous Tag: 012088",11,0,0
2521,635609722650000000,"New Tag: 12088",11,0,0
2521,635609722660000000,Salsa,11,0,0
2446,635609722690000000,"New EID: 964001009986720",11,0,0
2520,635609722760000000,"New EID: 964001009986753",11,0,0
2520,635609722770000000,"Previous Tag: 012087",11,0,0
2520,635609722780000000,"New Tag: 12087",11,0,0
2519,635609722880000000,"New EID: 964001009986938",11,0,0
2519,635609722890000000,"Previous Tag: 012085",11,0,0
2519,635609722900000000,"New Tag: 12085",11,0,0
2517,635609723060000000,"New EID: 964001009986763",11,0,0
2517,635609723070000000,"Previous Tag: 012083",11,0,0
2517,635609723080000000,"New Tag: 12083",11,0,0
2518,635609723120000000,"New EID: 964001009986652",11,0,0
2518,635609723130000000,"Previous Tag: 012082",11,0,0
2518,635609723140000000,"New Tag: 12082",11,0,0
2516,635609723250000000,"New EID: 964001009986705",11,0,0
2516,635609723260000000,"Previous Tag: 012081",11,0,0
2516,635609723270000000,"New Tag: 12081",11,0,0
1930,635609723440000000,"New EID: 964001009986702",11,0,0
1930,635609723450000000,"Previous Tag: 012080",11,0,0
1930,635609723460000000,"New Tag: 12080",11,0,0
1905,635609723630000000,"New EID: 964001009986657",11,0,0
1905,635609723640000000,"Previous Tag: 012079",11,0,0
1905,635609723650000000,"New Tag: 12079",11,0,0
2515,635609723810000000,"New EID: 964001009986632",11,0,0
2515,635609723820000000,"Previous Tag: 012078",11,0,0
2515,635609723830000000,"New Tag: 12078",11,0,0
2514,635609723990000000,"New EID: 964001009986735",11,0,0
2514,635609724000000000,"Previous Tag: 012077",11,0,0
2514,635609724010000000,"New Tag: 12077",11,0,0
2513,635609724170000000,"New EID: 964001009986680",11,0,0
2513,635609724180000000,"Previous Tag: 012076",11,0,0
2513,635609724190000000,"New Tag: 12076",11,0,0
2512,635609724230000000,"New EID: 964001009986726",11,0,0
2512,635609724240000000,"Previous Tag: 012075",11,0,0
2512,635609724250000000,"New Tag: 12075",11,0,0
2511,635609724410000000,"New EID: 964001009986750",11,0,0
2511,635609724420000000,"Previous Tag: 012074",11,0,0
2511,635609724430000000,"New Tag: 12074",11,0,0
1955,635609724530000000,"New EID: 964001009986625",11,0,0
1955,635609724540000000,"Previous Tag: 012073",11,0,0
1955,635609724550000000,"New Tag: 12073",11,0,0
2509,635609724770000000,"New EID: 964001009986751",11,0,0
2509,635609724780000000,"Previous Tag: 012071",11,0,0
2509,635609724790000000,"New Tag: 12071",11,0,0
2508,635609724950000000,"New EID: 964001009986767",11,0,0
2508,635609724960000000,"Previous Tag: 012070",11,0,0
2508,635609724970000000,"New Tag: 12070",11,0,0
2507,635609725130000000,"New EID: 964001009986717",11,0,0
2507,635609725140000000,"Previous Tag: 012069",11,0,0
2507,635609725150000000,"New Tag: 12069",11,0,0
2506,635609725250000000,"New EID: 964001009986764",11,0,0
2506,635609725260000000,"Previous Tag: 012068",11,0,0
2506,635609725270000000,"New Tag: 12068",11,0,0
2505,635609725510000000,"New EID: 964001009986769",11,0,0
